Primary_Accession_No,Generic_Name,Target_Num,Entry_Num,preg_risk_cat,pfam_id
DB00654,Latanoprost,1,1,C,PF00001
DB01083,Orlistat,1,1,B,PF01477
DB01083,Orlistat,2,1,B,PF01477
DB01083,Orlistat,3,1,B,PF00106
DB01083,Orlistat,3,2,B,PF00107
DB01083,Orlistat,3,3,B,PF00109
DB01083,Orlistat,3,4,B,PF00550
DB01083,Orlistat,3,5,B,PF00698
DB01083,Orlistat,3,6,B,PF00975
DB01083,Orlistat,3,7,B,PF02801
DB01083,Orlistat,3,8,B,PF08242
DB00867,Ritodrine,1,1,B,PF00001
DB00904,Ondansetron,1,1,B,PF02931
DB00904,Ondansetron,1,2,B,PF02932
DB00904,Ondansetron,2,1,B,PF00001
DB01048,Abacavir,1,1,C,PF00075
DB01048,Abacavir,1,2,C,PF00077
DB01048,Abacavir,1,3,C,PF00078
DB01048,Abacavir,1,4,C,PF00098
DB01048,Abacavir,1,5,C,PF00540
DB01048,Abacavir,1,6,C,PF00552
DB01048,Abacavir,1,7,C,PF00607
DB01048,Abacavir,1,8,C,PF00665
DB01048,Abacavir,1,9,C,PF02022
DB01048,Abacavir,1,10,C,PF06815
DB01048,Abacavir,1,11,C,PF06817
DB00334,Olanzapine,10,1,C,PF00001
DB00334,Olanzapine,11,1,C,PF00001
DB00334,Olanzapine,12,1,C,PF00001
DB00334,Olanzapine,13,1,C,PF00001
DB00334,Olanzapine,1,1,C,PF00001
DB00334,Olanzapine,2,1,C,PF00001
DB00334,Olanzapine,3,1,C,PF00001
DB00334,Olanzapine,4,1,C,PF00001
DB00334,Olanzapine,5,1,C,PF00001
DB00334,Olanzapine,6,1,C,PF00001
DB00334,Olanzapine,7,1,C,PF00001
DB00334,Olanzapine,8,1,C,PF00001
DB00334,Olanzapine,9,1,C,PF00001
DB00315,Zolmitriptan,1,1,C,PF00001
DB00315,Zolmitriptan,2,1,C,PF00001
DB00315,Zolmitriptan,3,1,C,PF00001
DB00315,Zolmitriptan,4,1,C,PF00001
DB01624,Zuclopenthixol,1,1,C,PF00001
DB01624,Zuclopenthixol,2,1,C,PF00001
DB01624,Zuclopenthixol,3,1,C,PF00001
DB01418,Acenocoumarol,1,1,X,PF07884
DB01418,Acenocoumarol,2,1,X,PF00061
DB01418,Acenocoumarol,3,1,X,PF00273
DB00316,Acetaminophen,1,1,B,PF00008
DB00316,Acetaminophen,1,2,B,PF03098
DB00316,Acetaminophen,2,1,B,PF00008
DB00316,Acetaminophen,2,2,B,PF03098
DB00787,Aciclovir,1,1,B,PF00136
DB00787,Aciclovir,1,2,B,PF03104
DB00787,Aciclovir,2,1,B,PF00136
DB00787,Aciclovir,2,2,B,PF03104
DB00787,Aciclovir,3,1,B,PF00693
DB00787,Aciclovir,4,1,B,PF00896
DB00210,Adapalene,1,1,C,PF00104
DB00210,Adapalene,1,2,C,PF00105
DB00210,Adapalene,2,1,C,PF00104
DB00210,Adapalene,2,2,C,PF00105
DB00210,Adapalene,3,1,C,PF00104
DB00210,Adapalene,3,2,C,PF00105
DB00210,Adapalene,4,1,C,PF00104
DB00210,Adapalene,4,2,C,PF00105
DB00210,Adapalene,5,1,C,PF00104
DB00210,Adapalene,5,2,C,PF00105
DB00210,Adapalene,6,1,C,PF00104
DB00210,Adapalene,6,2,C,PF00105
DB00210,Adapalene,7,1,C,PF00104
DB00210,Adapalene,7,2,C,PF00105
DB00630,Alendronate,1,1,C,PF00348
DB00630,Alendronate,2,1,C,PF00102
DB00630,Alendronate,2,2,C,PF00373
DB00630,Alendronate,2,3,C,PF00595
DB00630,Alendronate,2,4,C,PF08736
DB00630,Alendronate,3,1,C,PF00348
DB00346,Alfuzosin,1,1,B,PF00001
DB00346,Alfuzosin,2,1,B,PF00001
DB00346,Alfuzosin,3,1,B,PF00001
DB00523,Alitretinoin,1,1,D,PF00104
DB00523,Alitretinoin,1,2,D,PF00105
DB00523,Alitretinoin,2,1,D,PF00104
DB00523,Alitretinoin,2,2,D,PF00105
DB00523,Alitretinoin,3,1,D,PF00104
DB00523,Alitretinoin,3,2,D,PF00105
DB00523,Alitretinoin,4,1,D,PF00104
DB00523,Alitretinoin,4,2,D,PF00105
DB00523,Alitretinoin,5,1,D,PF00104
DB00523,Alitretinoin,5,2,D,PF00105
DB00523,Alitretinoin,6,1,D,PF00104
DB00523,Alitretinoin,6,2,D,PF00105
DB00523,Alitretinoin,7,1,D,PF00104
DB00523,Alitretinoin,7,2,D,PF00105
DB00523,Alitretinoin,8,1,D,PF00061
DB00523,Alitretinoin,9,1,D,PF00061
DB00009,Alteplase,10,1,C,PF00191
DB00009,Alteplase,11,1,C,PF00053
DB00009,Alteplase,11,2,C,PF00055
DB00009,Alteplase,12,1,C,PF00052
DB00009,Alteplase,12,2,C,PF00053
DB00009,Alteplase,12,3,C,PF00055
DB00009,Alteplase,13,1,C,PF00052
DB00009,Alteplase,13,2,C,PF00053
DB00009,Alteplase,13,3,C,PF00054
DB00009,Alteplase,13,4,C,PF00055
DB00009,Alteplase,13,5,C,PF02210
DB00009,Alteplase,13,6,C,PF06008
DB00009,Alteplase,13,7,C,PF06009
DB00009,Alteplase,14,1,C,PF00262
DB00009,Alteplase,15,1,C,PF00262
DB00009,Alteplase,16,1,C,PF00008
DB00009,Alteplase,16,2,C,PF00057
DB00009,Alteplase,16,3,C,PF00058
DB00009,Alteplase,16,4,C,PF07645
DB00009,Alteplase,17,1,C,PF00053
DB00009,Alteplase,17,2,C,PF02210
DB00009,Alteplase,17,3,C,PF06008
DB00009,Alteplase,17,4,C,PF06009
DB00009,Alteplase,1,1,C,PF00021
DB00009,Alteplase,2,1,C,PF00147
DB00009,Alteplase,3,1,C,PF00089
DB00009,Alteplase,4,1,C,PF00052
DB00009,Alteplase,4,2,C,PF00053
DB00009,Alteplase,4,3,C,PF00055
DB00009,Alteplase,4,4,C,PF02210
DB00009,Alteplase,4,5,C,PF06008
DB00009,Alteplase,4,6,C,PF06009
DB00009,Alteplase,5,1,C,PF00008
DB00009,Alteplase,5,2,C,PF00089
DB00009,Alteplase,5,3,C,PF00594
DB00009,Alteplase,6,1,C,PF00039
DB00009,Alteplase,6,2,C,PF00040
DB00009,Alteplase,6,3,C,PF00041
DB00009,Alteplase,7,1,C,PF00079
DB00009,Alteplase,8,1,C,PF00059
DB00009,Alteplase,9,1,C,PF00038
DB00513,Aminocaproic Acid,1,1,C,PF00024
DB00513,Aminocaproic Acid,1,2,C,PF00051
DB00513,Aminocaproic Acid,1,3,C,PF00089
DB00513,Aminocaproic Acid,2,1,C,PF00008
DB00513,Aminocaproic Acid,2,2,C,PF00039
DB00513,Aminocaproic Acid,2,3,C,PF00051
DB00513,Aminocaproic Acid,2,4,C,PF00089
DB00513,Aminocaproic Acid,3,1,C,PF00051
DB00513,Aminocaproic Acid,3,2,C,PF00089
DB00855,Aminolevulinic acid,1,1,C,PF00490
DB00321,Amitriptyline,1,1,D,PF00209
DB00321,Amitriptyline,1,2,D,PF03491
DB00321,Amitriptyline,2,1,D,PF00209
DB00321,Amitriptyline,3,1,D,PF00520
DB00321,Amitriptyline,3,2,D,PF03520
DB00321,Amitriptyline,4,1,D,PF00001
DB01025,Amlexanox,1,1,B,PF00001
DB01025,Amlexanox,2,1,B,PF02059
DB01025,Amlexanox,3,1,B,PF00036
DB01025,Amlexanox,3,2,B,PF01023
DB01025,Amlexanox,4,1,B,PF01023
DB01060,Amoxicillin,1,1,B,PF00905
DB01060,Amoxicillin,1,2,B,PF00912
DB00182,Amphetamine,1,1,C,PF00001
DB00182,Amphetamine,2,1,C,PF00001
DB00182,Amphetamine,3,1,C,PF00209
DB00182,Amphetamine,4,1,C,PF06373
DB00182,Amphetamine,5,1,C,PF00001
DB01427,Amrinone,1,1,C,PF00233
DB01427,Amrinone,2,1,C,PF00229
DB01427,Amrinone,3,1,C,PF00233
DB00025,Antihemophilic Factor,10,1,C,PF00262
DB00025,Antihemophilic Factor,11,1,C,PF03388
DB00025,Antihemophilic Factor,12,1,C,PF00008
DB00025,Antihemophilic Factor,12,2,C,PF00057
DB00025,Antihemophilic Factor,12,3,C,PF00058
DB00025,Antihemophilic Factor,12,4,C,PF07645
DB00025,Antihemophilic Factor,14,1,C,PF00092
DB00025,Antihemophilic Factor,14,2,C,PF00093
DB00025,Antihemophilic Factor,14,3,C,PF00094
DB00025,Antihemophilic Factor,14,4,C,PF01826
DB00025,Antihemophilic Factor,14,5,C,PF08742
DB00025,Antihemophilic Factor,1,1,C,PF00008
DB00025,Antihemophilic Factor,1,2,C,PF00089
DB00025,Antihemophilic Factor,1,3,C,PF00594
DB00025,Antihemophilic Factor,2,1,C,PF00051
DB00025,Antihemophilic Factor,2,2,C,PF00089
DB00025,Antihemophilic Factor,2,3,C,PF00594
DB00025,Antihemophilic Factor,3,1,C,PF05721
DB00025,Antihemophilic Factor,4,1,C,PF00008
DB00025,Antihemophilic Factor,4,2,C,PF00089
DB00025,Antihemophilic Factor,4,3,C,PF00594
DB00025,Antihemophilic Factor,5,1,C,PF00008
DB00025,Antihemophilic Factor,5,2,C,PF00089
DB00025,Antihemophilic Factor,5,3,C,PF00594
DB00025,Antihemophilic Factor,6,1,C,PF00008
DB00025,Antihemophilic Factor,6,2,C,PF00054
DB00025,Antihemophilic Factor,6,3,C,PF00594
DB00025,Antihemophilic Factor,6,4,C,PF02210
DB00025,Antihemophilic Factor,6,5,C,PF07645
DB00025,Antihemophilic Factor,7,1,C,PF00059
DB00025,Antihemophilic Factor,7,2,C,PF03954
DB00025,Antihemophilic Factor,8,1,C,PF00012
DB00025,Antihemophilic Factor,9,1,C,PF00262
DB00098,Antithymocyte globulin,1,1,C,PF00129
DB00098,Antithymocyte globulin,1,2,C,PF07654
DB00964,Apraclonidine,1,1,C,PF00001
DB00945,Aspirin,1,1,D,PF00008
DB00945,Aspirin,1,2,D,PF03098
DB00945,Aspirin,2,1,D,PF00008
DB00945,Aspirin,2,2,D,PF03098
DB00945,Aspirin,3,1,D,PF00068
DB00945,Aspirin,4,1,D,PF00068
DB00732,Atracurium,1,1,B,PF02931
DB00732,Atracurium,1,2,B,PF02932
DB00572,Atropine,1,1,C,PF00001
DB00572,Atropine,2,1,C,PF00001
DB00572,Atropine,3,1,C,PF00001
DB00572,Atropine,4,1,C,PF00001
DB00572,Atropine,5,1,C,PF00001
DB00572,Atropine,6,1,C,PF00135
DB00572,Atropine,7,1,C,PF00068
DB00548,Azelaic Acid,1,1,B,PF02544
DB00548,Azelaic Acid,2,1,B,PF00264
DB00548,Azelaic Acid,3,1,B,PF00476
DB00548,Azelaic Acid,3,2,B,PF01367
DB00548,Azelaic Acid,3,3,B,PF01612
DB00548,Azelaic Acid,3,4,B,PF02739
DB00548,Azelaic Acid,4,1,B,PF00070
DB00548,Azelaic Acid,4,2,B,PF07992
DB00548,Azelaic Acid,5,1,B,PF00264
DB00548,Azelaic Acid,6,1,B,PF00278
DB00548,Azelaic Acid,6,2,B,PF02784
DB00972,Azelastine,1,1,C,PF00001
DB00102,Becaplermin,1,1,C,PF00047
DB00102,Becaplermin,1,2,C,PF07714
DB00102,Becaplermin,2,1,C,PF00207
DB00102,Becaplermin,2,2,C,PF01835
DB00102,Becaplermin,2,3,C,PF07677
DB00102,Becaplermin,2,4,C,PF07678
DB00102,Becaplermin,2,5,C,PF07703
DB00102,Becaplermin,3,1,C,PF00008
DB00102,Becaplermin,3,2,C,PF00090
DB00102,Becaplermin,3,3,C,PF00093
DB00102,Becaplermin,3,4,C,PF02412
DB00102,Becaplermin,3,5,C,PF05735
DB00102,Becaplermin,4,1,C,PF00050
DB00102,Becaplermin,4,2,C,PF09289
DB00102,Becaplermin,5,1,C,PF00008
DB00102,Becaplermin,5,2,C,PF00058
DB00102,Becaplermin,5,3,C,PF00086
DB00102,Becaplermin,5,4,C,PF06119
DB00102,Becaplermin,5,5,C,PF07474
DB00102,Becaplermin,5,6,C,PF07645
DB00102,Becaplermin,6,1,C,PF00047
DB00102,Becaplermin,6,2,C,PF07679
DB00102,Becaplermin,6,3,C,PF07714
DB00102,Becaplermin,7,1,C,PF01129
DB00102,Becaplermin,8,1,C,PF00008
DB00102,Becaplermin,8,2,C,PF00047
DB00102,Becaplermin,8,3,C,PF00052
DB00102,Becaplermin,8,4,C,PF00053
DB00102,Becaplermin,8,5,C,PF00057
DB00102,Becaplermin,8,6,C,PF01390
DB00102,Becaplermin,8,7,C,PF02210
DB00102,Becaplermin,8,8,C,PF07679
DB00102,Becaplermin,8,9,C,PF07686
DB00102,Becaplermin,9,1,C,PF00008
DB00102,Becaplermin,9,2,C,PF00057
DB00102,Becaplermin,9,3,C,PF00058
DB00102,Becaplermin,9,4,C,PF07645
DB00394,Beclomethasone,1,1,C,PF00079
DB00394,Beclomethasone,2,1,C,PF00191
DB01086,Benzocaine,1,1,C,PF00520
DB01086,Benzocaine,1,2,C,PF00612
DB01086,Benzocaine,1,3,C,PF06512
DB00245,Benztropine,1,1,C,PF00001
DB00245,Benztropine,2,1,C,PF00209
DB00307,Bexarotene,1,1,X,PF00104
DB00307,Bexarotene,1,2,X,PF00105
DB01158,Bretylium,1,1,C,PF00001
DB01158,Bretylium,2,1,C,PF00001
DB01158,Bretylium,3,1,C,PF00122
DB01158,Bretylium,3,2,C,PF00689
DB01158,Bretylium,3,3,C,PF00690
DB01158,Bretylium,3,4,C,PF00702
DB00484,Brimonidine,1,1,B,PF00001
DB00484,Brimonidine,2,1,B,PF00001
DB00484,Brimonidine,3,1,B,PF00001
DB01194,Brinzolamide,1,1,C,PF00194
DB01194,Brinzolamide,2,1,C,PF00194
DB01222,Budesonide,1,1,B,PF00104
DB01222,Budesonide,1,2,B,PF00105
DB01222,Budesonide,1,3,B,PF02155
DB00297,Bupivacaine,1,1,B,PF00520
DB00297,Bupivacaine,1,2,B,PF00612
DB00297,Bupivacaine,1,3,B,PF06512
DB00297,Bupivacaine,2,1,B,PF00001
DB01156,Bupropion,1,1,C,PF00209
DB01156,Bupropion,2,1,C,PF00209
DB00411,Carbachol,1,1,C,PF00001
DB00411,Carbachol,2,1,C,PF00001
DB00411,Carbachol,3,1,C,PF02931
DB00411,Carbachol,3,2,C,PF02932
DB00262,Carmustine,1,1,D,PF00070
DB00262,Carmustine,1,2,D,PF02852
DB00262,Carmustine,1,3,D,PF07992
DB01161,Chloroprocaine,1,1,C,PF00520
DB01161,Chloroprocaine,1,2,C,PF00612
DB01161,Chloroprocaine,1,3,C,PF06512
DB01161,Chloroprocaine,2,1,C,PF02931
DB01161,Chloroprocaine,2,2,C,PF02932
DB01161,Chloroprocaine,3,1,C,PF00209
DB01161,Chloroprocaine,4,1,C,PF00060
DB01161,Chloroprocaine,5,1,C,PF02931
DB01161,Chloroprocaine,5,2,C,PF02932
DB01114,Chlorpheniramine,1,1,C,PF00001
DB00122,Choline,10,1,C,PF00169
DB00122,Choline,10,2,C,PF00614
DB00122,Choline,10,3,C,PF00787
DB00122,Choline,11,1,C,PF00135
DB00122,Choline,11,2,C,PF08674
DB00122,Choline,12,1,C,PF00169
DB00122,Choline,12,2,C,PF00614
DB00122,Choline,12,3,C,PF00787
DB00122,Choline,13,1,C,PF04515
DB00122,Choline,14,1,C,PF04515
DB00122,Choline,15,1,C,PF04515
DB00122,Choline,17,1,C,PF06888
DB00122,Choline,18,1,C,PF00614
DB00122,Choline,18,2,C,PF08371
DB00122,Choline,19,1,C,PF01066
DB00122,Choline,1,1,C,PF01467
DB00122,Choline,2,1,C,PF00135
DB00122,Choline,3,1,C,PF01633
DB00122,Choline,4,1,C,PF00755
DB00122,Choline,5,1,C,PF01633
DB00122,Choline,6,1,C,PF00732
DB00122,Choline,6,2,C,PF05199
DB00122,Choline,7,1,C,PF00474
DB00122,Choline,8,1,C,PF01467
DB00122,Choline,9,1,C,PF04515
DB00565,Cisatracurium Besylate,1,1,B,PF02931
DB00565,Cisatracurium Besylate,1,2,B,PF02932
DB01013,Clobetasol,1,1,C,PF00191
DB00758,Clopidogrel,1,1,B,PF00001
DB00758,Clopidogrel,2,1,B,PF00067
DB00758,Clopidogrel,3,1,B,PF00008
DB00758,Clopidogrel,3,2,B,PF00059
DB00758,Clopidogrel,3,3,B,PF00084
DB01003,Cromoglicate,1,1,B,PF00520
DB01003,Cromoglicate,1,2,B,PF03493
DB01003,Cromoglicate,2,1,B,PF01023
DB00115,Cyanocobalamin,10,1,A,PF01497
DB00115,Cyanocobalamin,11,1,A,PF00593
DB00115,Cyanocobalamin,11,2,A,PF07715
DB00115,Cyanocobalamin,2,1,A,PF01122
DB00115,Cyanocobalamin,3,1,A,PF00175
DB00115,Cyanocobalamin,3,2,A,PF00258
DB00115,Cyanocobalamin,3,3,A,PF00667
DB00115,Cyanocobalamin,4,1,A,PF01122
DB00115,Cyanocobalamin,5,1,A,PF03308
DB00115,Cyanocobalamin,6,1,A,PF01923
DB00115,Cyanocobalamin,7,1,A,PF00008
DB00115,Cyanocobalamin,7,2,A,PF00431
DB00115,Cyanocobalamin,7,3,A,PF07645
DB00115,Cyanocobalamin,8,1,A,PF01642
DB00115,Cyanocobalamin,8,2,A,PF02310
DB00979,Cyclopentolate,1,1,C,PF00001
DB00091,Cyclosporine,2,1,C,PF00160
DB00091,Cyclosporine,3,1,C,PF00005
DB00091,Cyclosporine,3,2,C,PF00664
DB00091,Cyclosporine,4,1,C,PF00069
DB00091,Cyclosporine,4,2,C,PF00360
DB00091,Cyclosporine,4,3,C,PF00989
DB00091,Cyclosporine,4,4,C,PF01590
DB00091,Cyclosporine,4,5,C,PF08446
DB00091,Cyclosporine,5,1,C,PF00036
DB00111,Daclizumab,11,1,C,PF00047
DB00111,Daclizumab,12,1,C,PF00047
DB00111,Daclizumab,1,1,C,PF00084
DB00111,Daclizumab,2,1,C,PF00047
DB00111,Daclizumab,3,1,C,PF00084
DB00111,Daclizumab,3,2,C,PF00089
DB00111,Daclizumab,3,3,C,PF00431
DB00111,Daclizumab,3,4,C,PF07645
DB00111,Daclizumab,4,1,C,PF00386
DB00111,Daclizumab,4,2,C,PF01391
DB00111,Daclizumab,5,1,C,PF00386
DB00111,Daclizumab,5,2,C,PF01391
DB00111,Daclizumab,6,1,C,PF00386
DB00111,Daclizumab,6,2,C,PF01391
DB00111,Daclizumab,7,1,C,PF00047
DB00111,Daclizumab,8,1,C,PF00047
DB00111,Daclizumab,9,1,C,PF00047
DB00250,Dapsone,1,1,C,PF00809
DB00250,Dapsone,2,1,C,PF00809
DB00250,Dapsone,3,1,C,PF00186
DB01260,Desonide,1,1,B,PF00191
DB01576,Dextroamphetamine,1,1,C,PF00001
DB01576,Dextroamphetamine,2,1,C,PF00001
DB01576,Dextroamphetamine,3,1,C,PF00209
DB00527,Dibucaine,1,1,C,PF00520
DB00527,Dibucaine,1,2,C,PF00612
DB00527,Dibucaine,1,3,C,PF06512
DB00527,Dibucaine,2,1,C,PF00520
DB00527,Dibucaine,2,2,C,PF00612
DB00527,Dibucaine,2,3,C,PF06512
DB00527,Dibucaine,3,1,C,PF00036
DB00900,Didanosine,1,1,B,PF00075
DB00900,Didanosine,1,2,B,PF00077
DB00900,Didanosine,1,3,B,PF00078
DB00900,Didanosine,1,4,B,PF00098
DB00900,Didanosine,1,5,B,PF00540
DB00900,Didanosine,1,6,B,PF00552
DB00900,Didanosine,1,7,B,PF00607
DB00900,Didanosine,1,8,B,PF00665
DB00900,Didanosine,1,9,B,PF02022
DB00900,Didanosine,1,10,B,PF06815
DB00900,Didanosine,1,11,B,PF06817
DB00390,Digoxin,1,1,C,PF00122
DB00390,Digoxin,1,2,C,PF00689
DB00390,Digoxin,1,3,C,PF00690
DB00390,Digoxin,1,4,C,PF00702
DB00390,Digoxin,2,1,C,PF03137
DB00390,Digoxin,2,2,C,PF07648
DB00320,Dihydroergotamine,1,1,X,PF00001
DB00320,Dihydroergotamine,2,1,X,PF00001
DB00320,Dihydroergotamine,3,1,X,PF00001
DB01093,Dimethyl sulfoxide,10,1,C,PF00186
DB01093,Dimethyl sulfoxide,11,1,C,PF00121
DB01093,Dimethyl sulfoxide,12,1,C,PF00089
DB01093,Dimethyl sulfoxide,13,1,C,PF00508
DB01093,Dimethyl sulfoxide,13,2,C,PF00511
DB01093,Dimethyl sulfoxide,14,1,C,PF00881
DB01093,Dimethyl sulfoxide,15,1,C,PF00075
DB01093,Dimethyl sulfoxide,15,2,C,PF00077
DB01093,Dimethyl sulfoxide,15,3,C,PF00078
DB01093,Dimethyl sulfoxide,15,4,C,PF00098
DB01093,Dimethyl sulfoxide,15,5,C,PF00540
DB01093,Dimethyl sulfoxide,15,6,C,PF00552
DB01093,Dimethyl sulfoxide,15,7,C,PF00607
DB01093,Dimethyl sulfoxide,15,8,C,PF00665
DB01093,Dimethyl sulfoxide,15,9,C,PF02022
DB01093,Dimethyl sulfoxide,15,10,C,PF06815
DB01093,Dimethyl sulfoxide,15,11,C,PF06817
DB01093,Dimethyl sulfoxide,16,1,C,PF00565
DB01093,Dimethyl sulfoxide,17,1,C,PF00384
DB01093,Dimethyl sulfoxide,17,2,C,PF01568
DB01093,Dimethyl sulfoxide,18,1,C,PF00121
DB01093,Dimethyl sulfoxide,1,1,C,PF00160
DB01093,Dimethyl sulfoxide,20,1,C,PF00254
DB01093,Dimethyl sulfoxide,20,2,C,PF00515
DB01093,Dimethyl sulfoxide,2,1,C,PF00576
DB01093,Dimethyl sulfoxide,4,1,C,PF00703
DB01093,Dimethyl sulfoxide,4,2,C,PF02836
DB01093,Dimethyl sulfoxide,4,3,C,PF02837
DB01093,Dimethyl sulfoxide,4,4,C,PF02929
DB01093,Dimethyl sulfoxide,5,1,C,PF00254
DB01093,Dimethyl sulfoxide,6,1,C,PF00248
DB01093,Dimethyl sulfoxide,7,1,C,PF00107
DB01093,Dimethyl sulfoxide,7,2,C,PF08240
DB01093,Dimethyl sulfoxide,8,1,C,PF00079
DB01093,Dimethyl sulfoxide,9,1,C,PF01447
DB01093,Dimethyl sulfoxide,9,2,C,PF02868
DB01093,Dimethyl sulfoxide,9,3,C,PF03413
DB01093,Dimethyl sulfoxide,9,4,C,PF07504
DB00917,Dinoprostone,1,1,C,PF00001
DB00917,Dinoprostone,2,1,C,PF00001
DB00917,Dinoprostone,3,1,C,PF00001
DB00917,Dinoprostone,4,1,C,PF00001
DB00449,Dipivefrin,1,1,B,PF00001
DB00632,Docosanol,1,1,B,PF05109
DB00632,Docosanol,2,1,B,PF05109
DB00988,Dopamine,1,1,C,PF00001
DB00988,Dopamine,2,1,C,PF01082
DB00988,Dopamine,2,2,C,PF03351
DB00988,Dopamine,2,3,C,PF03712
DB00988,Dopamine,3,1,C,PF00001
DB00003,Dornase Alfa,2,1,D,PF00022
DB00869,Dorzolamide,1,1,C,PF00194
DB00645,Dyclonine,1,1,C,PF00520
DB00645,Dyclonine,1,2,C,PF00612
DB00645,Dyclonine,1,3,C,PF06512
DB00651,Dyphylline,1,1,C,PF00233
DB00651,Dyphylline,2,1,C,PF00233
DB00651,Dyphylline,3,1,C,PF00233
DB00651,Dyphylline,4,1,C,PF00233
DB00651,Dyphylline,5,1,C,PF00233
DB00651,Dyphylline,6,1,C,PF00233
DB01127,Econazole,1,1,C,PF00067
DB01084,Emedastine,1,1,B,PF00001
DB00445,Epirubicin,1,1,D,PF00176
DB00445,Epirubicin,1,2,D,PF00271
DB00445,Epirubicin,1,3,D,PF00385
DB00445,Epirubicin,2,1,D,PF00204
DB00445,Epirubicin,2,2,D,PF00521
DB00445,Epirubicin,2,3,D,PF02518
DB00445,Epirubicin,2,4,D,PF08070
DB00655,Estrone,1,1,X,PF00104
DB00655,Estrone,1,2,X,PF00105
DB00655,Estrone,1,3,X,PF02159
DB00655,Estrone,2,1,X,PF00273
DB00655,Estrone,3,1,X,PF00054
DB00655,Estrone,4,1,X,PF00884
DB00655,Estrone,5,1,X,PF00067
DB00180,Flunisolide,1,1,C,PF00079
DB00180,Flunisolide,2,1,C,PF00168
DB00180,Flunisolide,2,2,C,PF01735
DB00180,Flunisolide,3,1,C,PF00104
DB00180,Flunisolide,3,2,C,PF00105
DB00180,Flunisolide,3,3,C,PF02155
DB00588,Fluticasone Propionate,1,1,C,PF00079
DB00588,Fluticasone Propionate,2,1,C,PF00168
DB00588,Fluticasone Propionate,2,2,C,PF01735
DB00588,Fluticasone Propionate,3,1,C,PF00104
DB00588,Fluticasone Propionate,3,2,C,PF00105
DB00588,Fluticasone Propionate,3,3,C,PF02155
DB00158,Folic Acid,1,1,A,PF07722
DB00158,Folic Acid,2,1,A,PF00153
DB00158,Folic Acid,3,1,A,PF03024
DB00158,Folic Acid,4,1,A,PF03024
DB00158,Folic Acid,5,1,A,PF07690
DB00066,Follitropin beta,1,1,X,PF00001
DB00066,Follitropin beta,1,2,X,PF00560
DB00066,Follitropin beta,1,3,X,PF01462
DB00983,Formoterol,1,1,C,PF00001
DB00056,Gemtuzumab ozogamicin,10,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,11,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,12,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,1,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,1,2,D,PF07686
DB00056,Gemtuzumab ozogamicin,2,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,3,1,D,PF00084
DB00056,Gemtuzumab ozogamicin,3,2,D,PF00089
DB00056,Gemtuzumab ozogamicin,3,3,D,PF00431
DB00056,Gemtuzumab ozogamicin,3,4,D,PF07645
DB00056,Gemtuzumab ozogamicin,4,1,D,PF00386
DB00056,Gemtuzumab ozogamicin,4,2,D,PF01391
DB00056,Gemtuzumab ozogamicin,5,1,D,PF00386
DB00056,Gemtuzumab ozogamicin,5,2,D,PF01391
DB00056,Gemtuzumab ozogamicin,6,1,D,PF00386
DB00056,Gemtuzumab ozogamicin,6,2,D,PF01391
DB00056,Gemtuzumab ozogamicin,7,1,D,PF00047
DB00056,Gemtuzumab ozogamicin,8,1,D,PF00008
DB00056,Gemtuzumab ozogamicin,8,2,D,PF00084
DB00056,Gemtuzumab ozogamicin,8,3,D,PF00089
DB00056,Gemtuzumab ozogamicin,8,4,D,PF00431
DB00056,Gemtuzumab ozogamicin,9,1,D,PF00047
DB00798,Gentamicin,1,1,C,PF00164
DB00798,Gentamicin,3,1,C,PF00008
DB00798,Gentamicin,3,2,C,PF00057
DB00798,Gentamicin,3,3,C,PF00058
DB00798,Gentamicin,3,4,C,PF07645
DB00798,Gentamicin,3,5,C,PF07974
DB00644,Gonadorelin,1,1,B,PF00001
DB00644,Gonadorelin,2,1,B,PF00001
DB00014,Goserelin,1,1,D,PF00001
DB01218,Halofantrine,1,1,C,PF00006
DB01218,Halofantrine,1,2,C,PF00306
DB01218,Halofantrine,1,3,C,PF02874
DB01218,Halofantrine,3,1,C,PF00027
DB01218,Halofantrine,3,2,C,PF00520
DB01218,Halofantrine,3,3,C,PF00989
DB01275,Hydralazine,1,1,C,PF01179
DB01275,Hydralazine,1,2,C,PF02727
DB01275,Hydralazine,1,3,C,PF02728
DB01275,Hydralazine,2,1,C,PF03171
DB01275,Hydralazine,2,2,C,PF07719
DB01275,Hydralazine,2,3,C,PF08336
DB00028,Immune globulin,10,1,C,PF00047
DB00028,Immune globulin,11,1,C,PF00047
DB00028,Immune globulin,1,1,C,PF00047
DB00028,Immune globulin,2,1,C,PF00084
DB00028,Immune globulin,2,2,C,PF00089
DB00028,Immune globulin,2,3,C,PF00431
DB00028,Immune globulin,2,4,C,PF07645
DB00028,Immune globulin,3,1,C,PF00386
DB00028,Immune globulin,3,2,C,PF01391
DB00028,Immune globulin,4,1,C,PF00386
DB00028,Immune globulin,4,2,C,PF01391
DB00028,Immune globulin,5,1,C,PF00386
DB00028,Immune globulin,5,2,C,PF01391
